,Unnamed: 0,make_model,body_type,price,km,hp,Type,Upholstery,Displacement,Fuel,Comfort_Convenience,Extras,Safety_Security,First_Registration,Body_Color,door_numbers,seat_numbers,Gearing_Type,consumption_comb,consumption_city,co2_emission
5403,5403,Audi A3,Sedans,24288,10,110,New,Cloth,1.498,BENZINE,16,3,13,2019.0,Black_,4,5,Manual,5.5,6.9,125
5404,5404,Audi A3,Sedans,24288,10,110,New,Cloth,1.498,BENZINE,16,3,13,2019.0,Black_,4,5,Manual,5.5,6.9,125
5405,5405,Audi A3,Sedans,24288,10,110,New,Cloth,1.498,BENZINE,16,3,13,2019.0,White_,4,5,Manual,5.5,6.9,125
5406,5406,Audi A3,Sedans,24288,10,110,New,Cloth,1.498,BENZINE,14,1,13,2019.0,White_,4,5,Manual,5.5,6.9,125
5407,5407,Audi A3,Sedans,24288,10,110,New,Cloth,1.498,BENZINE,14,1,13,2019.0,Black_,4,5,Manual,5.5,6.9,125
5408,5408,Audi A3,Sedans,24288,10,110,New,Cloth,1.498,BENZINE,16,3,13,2019.0,Black_,4,5,Manual,5.5,6.9,125
5409,5409,Audi A3,Sedans,24800,27,85,Used,_Other,1.598,DIESEL,6,2,6,2019.0,White_,4,5,Manual,4.4,4.6,118
5410,5410,Audi A3,Sedans,24800,26,85,Used,_Other,0.999,BENZINE,6,2,6,2019.0,Blue_,4,5,Manual,5.0,5.6,117
5411,5411,Audi A3,Sedans,24800,10,85,Pre-registered,_Other,1.598,DIESEL,2,1,9,2019.0,Silver,4,5,Manual,4.4,5.0,114
5412,5412,Audi A3,Station wagon,24790,10,85,New,Cloth,0.999,BENZINE,14,1,12,2019.0,Grey_,5,5,Manual,5.2,6.0,124
5413,5413,Audi A3,Sedans,24700,1,85,Pre-registered,_Other,1.598,DIESEL,21,6,18,2019.0,Blue_,4,5,Manual,4.0,5.0,102
5414,5414,Audi A3,Sedans,24800,50,85,Employee's car,_Other,1.598,DIESEL,5,1,11,2019.0,Silver,4,5,Manual,4.4,5.0,114
5415,5415,Audi A3,Sedans,24688,10,110,New,Cloth,1.498,BENZINE,16,3,13,2019.0,Grey_,4,5,Manual,5.5,6.9,125
5416,5416,Audi A3,Sedans,24688,10,110,New,Cloth,1.498,BENZINE,14,1,13,2019.0,Grey_,4,5,Manual,5.5,6.9,125
5417,5417,Audi A3,Sedans,24790,250,85,Used,_Other,0.999,BENZINE,12,1,9,2019.0,Red,4,5,Manual,5.1,5.8,117
5418,5418,Audi A3,Sedans,24688,10,110,New,Cloth,1.498,BENZINE,16,3,13,2019.0,Grey_,4,5,Manual,5.5,6.9,125
5419,5419,Audi A3,Sedans,24600,5,110,New,_Other,1.498,BENZINE,11,1,7,2019.0,Grey_,4,5,Manual,5.5,6.4,117
5420,5420,Audi A3,Sedans,23990,100,85,Employee's car,_Black,1.598,DIESEL,12,2,13,2019.0,Black_,4,5,Manual,4.4,5.0,114
5421,5421,Audi A3,Sedans,24688,10,110,New,Cloth,1.498,BENZINE,16,3,13,2019.0,Grey_,4,5,Manual,5.5,6.9,125
5422,5422,Audi A3,Station wagon,24675,47,85,Used,_Other,1.598,DIESEL,15,3,13,2019.0,Black_,5,5,Manual,4.4,5.0,114
5423,5423,Audi A3,Sedans,24671,1,81,New,Velour,1.498,BENZINE,2,1,9,2019.0,Silver,4,5,Manual,5.5,6.9,125
5424,5424,Audi A3,Sedans,24650,50,85,Pre-registered,_Black,1.598,DIESEL,12,1,11,2019.0,Black_,4,5,Manual,4.5,5.2,108
5425,5425,Audi A3,Sedans,23990,6,85,New,_Other,0.999,BENZINE,11,1,6,2019.0,Silver,4,5,Manual,5.1,5.8,117
5426,5426,Audi A3,Sedans,24650,50,85,Pre-registered,_Black,1.598,DIESEL,12,1,11,2019.0,Black_,4,5,Manual,4.5,5.2,108
5427,5427,Audi A3,Sedans,23988,10,110,New,Cloth,1.498,BENZINE,16,3,13,2019.0,Red,4,5,Manual,5.5,6.9,125
5428,5428,Audi A3,Sedans,23988,10,110,New,Cloth,1.498,BENZINE,16,3,13,2019.0,Red,4,5,Manual,5.5,6.9,125
5429,5429,Audi A3,Sedans,23988,10,110,New,Cloth,1.498,BENZINE,16,3,13,2019.0,Red,4,5,Manual,5.5,6.9,125
5430,5430,Audi A3,Sedans,23988,10,110,New,Cloth,1.498,BENZINE,14,2,12,2019.0,Red,4,5,Manual,5.5,6.9,125
5431,5431,Audi A3,Sedans,23980,6000,85,Demonstration,_Black,0.999,BENZINE,14,4,13,2019.0,Silver,4,5,Manual,5.1,6.0,117
5432,5432,Audi A3,Sedans,23980,2444,85,Used,_Black,1.598,DIESEL,14,1,13,2019.0,Black_,4,5,Manual,4.5,5.2,118
5433,5433,Audi A3,Sedans,23988,10,110,New,Cloth,1.498,BENZINE,16,3,13,2019.0,Red,4,5,Manual,5.5,6.9,125
5434,5434,Audi A3,Sedans,23980,6000,85,Demonstration,_Black,0.999,BENZINE,15,2,13,2019.0,Silver,4,5,Manual,5.1,6.0,117
5435,5435,Audi A3,Sedans,23950,3521,85,Employee's car,_Black,1.598,DIESEL,14,1,13,2019.0,Grey_,4,5,Manual,4.5,5.2,118
5436,5436,Audi A3,Sedans,23950,50,85,Pre-registered,_Black,1.598,DIESEL,12,1,11,2019.0,Grey_,4,5,Manual,4.5,5.2,108
5437,5437,Audi A3,Sedans,23950,50,85,Pre-registered,_Black,1.598,DIESEL,12,1,11,2019.0,Grey_,4,5,Manual,4.5,5.2,108
5438,5438,Audi A3,Sedans,23930,3200,85,Demonstration,_Black,0.999,BENZINE,13,2,10,2019.0,White_,4,5,Manual,5.1,6.0,117
5439,5439,Audi A3,Sedans,23925,25,85,New,_Black,0.999,BENZINE,10,1,3,2019.0,Blue_,4,5,Manual,5.1,5.8,117
5440,5440,Audi A3,Sedans,23920,10,110,Pre-registered,_Black,1.498,BENZINE,15,3,15,2019.0,Black_,4,5,Manual,5.3,6.5,120
5441,5441,Audi A3,Sedans,23900,100,85,New,_Grey,1.598,DIESEL,3,1,11,2019.0,Black_,4,5,Manual,3.8,4.5,99
5442,5442,Audi A3,Sedans,23900,100,81,New,_Grey,1.598,DIESEL,3,1,11,2019.0,White_,4,5,Manual,3.8,4.5,99
5443,5443,Audi A3,Sedans,23900,100,85,New,_Grey,1.598,DIESEL,3,1,11,2019.0,Black_,4,5,Manual,3.8,4.5,99
5444,5444,Audi A3,Sedans,23900,0,85,New,_Other,1.598,DIESEL,16,1,12,2019.0,White_,4,5,Manual,4.5,5.2,118
5445,5445,Audi A3,Sedans,23900,1500,110,Used,_Black,1.498,BENZINE,15,2,13,2019.0,White_,4,5,Manual,5.3,6.8,124
5446,5446,Audi A3,Sedans,23900,2900,110,Used,_Black,1.498,BENZINE,13,2,11,2019.0,Black_,4,5,Manual,5.3,6.8,124
5447,5447,Audi A3,Sedans,23900,10,85,Pre-registered,_Black,1.598,DIESEL,13,1,15,2019.0,Grey_,4,5,Manual,5.1,5.8,142
5448,5448,Audi A3,Sedans,23900,0,85,New,_Other,1.598,DIESEL,15,1,11,2019.0,White_,4,5,Manual,4.4,5.0,114
5449,5449,Audi A3,Sedans,23900,14,85,Pre-registered,_Black,1.598,DIESEL,18,4,21,2019.0,Black_,4,5,Manual,4.5,5.2,118
5450,5450,Audi A3,Sedans,23880,9500,85,Demonstration,_Black,0.999,BENZINE,12,4,14,2019.0,White_,4,5,Manual,4.7,5.7,107
5451,5451,Audi A3,Sedans,23900,0,85,New,_Other,1.598,DIESEL,14,1,11,2019.0,Grey_,4,5,Manual,4.5,5.2,118
5452,5452,Audi A3,Sedans,23880,6000,85,Demonstration,_Black,0.999,BENZINE,16,1,13,2019.0,Grey_,4,5,Manual,5.0,5.8,114
5453,5453,Audi A3,Sedans,23700,1,85,Pre-registered,_Black,1.598,DIESEL,6,1,13,2019.0,Black_,4,5,Manual,4.4,5.0,114
5454,5454,Audi A3,Sedans,23800,8,85,Used,_Other,1.598,DIESEL,6,3,6,2019.0,Black_,4,5,Manual,4.4,4.6,118
5455,5455,Audi A3,Sedans,23650,0,85,New,_Black,0.999,BENZINE,16,2,14,2019.0,White_,4,5,Manual,5.0,5.8,135
5456,5456,Audi A3,Sedans,23800,10,85,Employee's car,_Other,0.999,BENZINE,10,1,9,2019.0,Silver,4,5,Manual,5.1,6.0,114
5457,5457,Audi A3,Sedans,23800,10,85,Employee's car,_Other,0.999,BENZINE,10,1,9,2019.0,Silver,4,5,Manual,5.1,6.0,114
5458,5458,Audi A3,Sedans,23710,1,85,New,_Other,1.598,DIESEL,5,3,8,2019.0,Silver,4,5,Manual,4.4,5.1,115
5459,5459,Audi A3,Station wagon,23850,0,110,New,_Black,1.498,BENZINE,13,1,12,2019.0,Black_,5,5,Manual,5.0,6.3,114
5460,5460,Audi A3,Station wagon,22990,0,85,New,_Black,0.999,BENZINE,14,3,13,2019.0,Black_,5,5,Manual,4.5,5.5,104
5461,5461,Audi A3,Sedans,22980,6000,85,Demonstration,_Black,0.999,BENZINE,15,2,13,2019.0,Silver,4,5,Manual,5.1,6.0,117
5462,5462,Audi A3,Sedans,22990,199,85,Pre-registered,_Black,0.999,BENZINE,15,1,14,2019.0,White_,4,5,Manual,4.5,5.5,107
5463,5463,Audi A3,Station wagon,22990,10,85,New,Cloth,0.999,BENZINE,16,1,13,2019.0,White_,5,5,Manual,5.0,5.8,114
5464,5464,Audi A3,Station wagon,22990,10,85,New,Cloth,0.999,BENZINE,16,1,13,2019.0,Black_,5,5,Manual,5.0,5.8,114
5465,5465,Audi A3,Station wagon,22990,10,85,New,Cloth,0.999,BENZINE,16,1,13,2019.0,Black_,5,5,Manual,5.0,5.8,114
5466,5466,Audi A3,Sedans,22990,15,85,New,_Other,0.999,BENZINE,11,1,6,2019.0,Grey_,4,5,Manual,5.1,5.8,117
5467,5467,Audi A3,Sedans,22950,0,85,New,_Other,1.598,DIESEL,2,1,9,2019.0,White_,4,5,Manual,5.8,7.3,134
5468,5468,Audi A3,Sedans,22950,1,85,Pre-registered,_Other,1.598,DIESEL,2,1,9,2019.0,White_,4,5,Manual,5.8,7.3,134
5469,5469,Audi A3,Sedans,22950,8,85,New,_Grey,0.999,BENZINE,13,1,11,2019.0,Black_,4,5,Manual,5.0,5.8,114
5470,5470,Audi A3,Station wagon,22330,0,85,New,Cloth,0.999,BENZINE,8,1,13,2019.0,Silver,5,5,Manual,5.0,5.5,114
5471,5471,Audi A3,Sedans,22311,1,85,New,_Other,0.999,BENZINE,5,1,12,2019.0,Silver,4,5,Manual,5.1,6.0,117
5472,5472,Audi A3,Sedans,22311,1,85,New,_Other,0.999,BENZINE,5,2,12,2019.0,Silver,4,5,Manual,5.1,6.0,117
5473,5473,Audi A3,Sedans,22300,0,110,New,_Black,0.999,BENZINE,10,1,15,2019.0,White_,4,4,Manual,4.8,5.9,108
5474,5474,Audi A3,Compact,22300,5586,85,Used,_Black,1.598,DIESEL,10,3,8,2019.0,White_,5,5,Manual,4.1,4.6,108
5475,5475,Audi A3,Sedans,22300,6,85,New,_Other,0.999,BENZINE,11,1,7,2019.0,Grey_,4,5,Manual,5.1,5.8,117
5476,5476,Audi A3,Sedans,22290,0,81,New,_Black,0.999,DIESEL,6,1,13,2019.0,White_,4,5,Manual,3.9,4.3,104
5477,5477,Audi A3,Sedans,22200,0,85,New,_Other,1.598,DIESEL,2,1,9,2019.0,White_,4,5,Manual,5.8,7.3,134
5478,5478,Audi A3,Sedans,21978,10,85,New,Cloth,0.999,BENZINE,16,3,13,2019.0,Black_,4,5,Manual,5.1,6.1,118
5479,5479,Audi A3,Sedans,22200,1,85,Pre-registered,_Other,1.598,DIESEL,2,1,9,2019.0,White_,4,5,Manual,5.8,7.3,134
5480,5480,Audi A3,Sedans,21978,10,85,New,Cloth,0.999,BENZINE,16,3,13,2019.0,White_,4,5,Manual,5.1,6.1,118
5481,5481,Audi A3,Sedans,21980,10,85,New,_Other,0.999,BENZINE,11,1,9,2019.0,White_,4,5,Manual,5.1,6.1,118
5482,5482,Audi A3,Sedans,21978,10,85,New,Cloth,0.999,BENZINE,16,3,13,2019.0,Black_,4,5,Manual,5.1,6.1,118
5483,5483,Audi A3,Sedans,21978,10,85,New,Cloth,0.999,BENZINE,14,1,13,2019.0,Black_,4,5,Manual,5.1,6.1,118
5484,5484,Audi A3,Sedans,21978,10,85,New,Cloth,0.999,BENZINE,14,1,13,2019.0,White_,4,5,Manual,5.1,6.1,118
5485,5485,Audi A3,Sedans,21978,10,85,New,Cloth,0.999,BENZINE,16,3,13,2019.0,White_,4,5,Manual,5.1,6.1,118
5486,5486,Audi A3,Sedans,21978,10,85,New,Cloth,0.999,BENZINE,16,3,13,2019.0,White_,4,5,Manual,5.1,6.1,118
5487,5487,Audi A3,Sedans,21978,10,85,New,Cloth,0.999,BENZINE,16,3,13,2019.0,Black_,4,5,Manual,5.1,6.1,118
5488,5488,Audi A3,Sedans,22930,1,85,New,_Other,0.999,BENZINE,15,4,14,2019.0,Silver,4,5,Manual,5.1,6.0,114
5489,5489,Audi A3,Station wagon,22925,28,85,Used,_Other,1.598,DIESEL,15,3,13,2019.0,Black_,5,5,Manual,4.4,5.0,114
5490,5490,Audi A3,Station wagon,22925,22,85,Used,_Other,1.598,DIESEL,15,3,13,2019.0,Black_,5,5,Manual,4.4,5.0,114
5491,5491,Audi A3,Sedans,22900,0,85,New,_Other,1.598,DIESEL,12,1,11,2019.0,Grey_,4,5,Manual,4.5,5.2,118
5492,5492,Audi A3,Station wagon,22925,31,85,Used,_Other,1.598,DIESEL,15,3,13,2019.0,White_,5,5,Manual,4.4,5.0,114
5493,5493,Audi A3,Sedans,22900,0,85,New,_Other,1.598,DIESEL,14,1,11,2019.0,Black_,4,5,Manual,4.5,5.2,118
5494,5494,Audi A3,Sedans,22900,50,85,Used,_Other,0.999,BENZINE,6,3,6,2019.0,White_,4,5,Manual,5.0,5.6,118
5495,5495,Audi A3,Sedans,21978,10,85,New,Cloth,0.999,BENZINE,16,3,13,2019.0,Black_,4,5,Manual,5.1,6.1,118
5496,5496,Audi A3,Sedans,22900,50,85,Used,_Other,0.999,BENZINE,6,3,6,2019.0,White_,4,5,Manual,5.0,5.6,118
5497,5497,Audi A3,Sedans,23300,80,85,Pre-registered,_Black,1.598,DIESEL,15,3,16,2019.0,Grey_,4,5,Manual,4.4,5.0,114
5498,5498,Audi A3,Station wagon,23290,0,85,New,_Other,0.999,BENZINE,7,4,15,2019.0,Black_,5,5,Manual,5.0,5.8,114
5499,5499,Audi A3,Sedans,23289,0,85,New,Cloth,0.999,BENZINE,15,1,12,2019.0,Silver,4,5,Manual,5.1,6.1,118
5500,5500,Audi A3,Sedans,23289,0,85,New,Cloth,0.999,BENZINE,11,1,10,2019.0,Grey_,4,5,Manual,5.1,6.1,118
5501,5501,Audi A3,Sedans,23279,1,85,New,Cloth,0.999,BENZINE,9,1,8,2019.0,Grey_,4,5,Manual,5.1,6.1,118
5502,5502,Audi A3,Sedans,23200,1,85,Pre-registered,_Black,1.598,DIESEL,6,1,13,2019.0,Black_,4,5,Manual,4.4,5.0,114
5503,5503,Audi A3,Sedans,23250,50,85,Pre-registered,_Black,1.598,DIESEL,11,3,11,2019.0,White_,4,5,Manual,4.5,5.2,108
5504,5504,Audi A3,Sedans,23279,1,85,New,Cloth,0.999,BENZINE,9,1,8,2019.0,Silver,4,5,Manual,5.1,6.1,118
5505,5505,Audi A3,Sedans,23250,50,85,Pre-registered,_Black,1.598,DIESEL,11,3,11,2019.0,White_,4,5,Manual,4.5,5.2,108
5506,5506,Audi A3,Sedans,23139,1,85,New,Cloth,0.999,BENZINE,8,1,10,2019.0,Grey_,4,5,Manual,5.1,6.1,118
5507,5507,Audi A3,Sedans,23139,1,85,New,Cloth,0.999,BENZINE,9,1,8,2019.0,Grey_,4,5,Manual,5.1,6.1,118
5508,5508,Audi A3,Sedans,23139,1,85,New,Cloth,0.999,BENZINE,9,1,8,2019.0,Grey_,4,5,Manual,5.1,6.1,118
5509,5509,Audi A3,Sedans,23139,1,85,New,Cloth,0.999,BENZINE,9,1,8,2019.0,Silver,4,5,Manual,5.1,6.1,118
5510,5510,Audi A3,Station wagon,23100,10,85,New,_Black,0.999,BENZINE,16,1,15,2019.0,Black_,5,5,Manual,5.1,6.0,117
5511,5511,Audi A3,Sedans,23139,1,85,New,Cloth,0.999,BENZINE,9,1,8,2019.0,Blue_,4,5,Manual,5.1,6.1,118
5512,5512,Audi A3,Station wagon,23100,10,85,New,_Black,0.999,BENZINE,16,1,15,2019.0,White_,5,5,Manual,5.1,6.0,117
5513,5513,Audi A3,Station wagon,23044,100,85,Used,Cloth,0.999,BENZINE,15,1,13,2019.0,Silver,5,5,Manual,5.0,5.5,114
5514,5514,Audi A3,Sedans,22900,50,85,Used,_Other,0.999,BENZINE,6,3,6,2019.0,White_,4,5,Manual,5.0,5.6,118
5515,5515,Audi A3,Sedans,23650,50,85,Pre-registered,_Black,1.598,DIESEL,12,1,11,2019.0,White_,4,5,Manual,4.5,5.2,108
5516,5516,Audi A3,Station wagon,23044,0,85,New,Cloth,0.999,BENZINE,12,1,7,2019.0,Black_,5,5,Manual,5.0,5.5,114
5517,5517,Audi A3,Station wagon,23639,0,85,New,Cloth,0.999,BENZINE,12,1,10,2019.0,Black_,5,5,Manual,5.0,5.5,114
5518,5518,Audi A3,Sedans,22999,0,85,New,_Black,1.598,DIESEL,16,2,16,2019.0,Silver,4,5,Manual,4.5,4.6,118
5519,5519,Audi A3,Sedans,22900,10,85,Pre-registered,_Other,1.598,DIESEL,2,1,9,2019.0,White_,4,5,Manual,4.4,5.0,114
5520,5520,Audi A3,Station wagon,23639,100,85,New,_Black,0.999,BENZINE,12,1,12,2019.0,White_,5,5,Manual,5.0,5.5,114
5521,5521,Audi A3,Station wagon,23639,0,85,New,Cloth,0.999,BENZINE,16,1,10,2019.0,Silver,5,5,Manual,5.0,5.5,114
5522,5522,Audi A3,Station wagon,23044,0,85,New,Cloth,0.999,BENZINE,12,1,10,2019.0,Black_,5,5,Manual,5.0,5.5,114
5523,5523,Audi A3,Sedans,23600,10,85,Pre-registered,_Black,1.598,DIESEL,6,1,11,2019.0,White_,4,5,Manual,4.4,5.0,114
5524,5524,Audi A3,Sedans,23600,10,85,Pre-registered,_Black,1.598,DIESEL,7,1,11,2019.0,White_,4,5,Manual,4.0,4.5,106
5525,5525,Audi A3,Station wagon,23590,0,85,New,_Black,0.999,BENZINE,17,4,16,2019.0,Black_,5,5,Manual,5.0,5.8,114
5526,5526,Audi A3,Sedans,23600,10,85,Pre-registered,_Black,1.598,DIESEL,7,1,11,2019.0,Black_,4,5,Manual,4.0,4.5,106
5527,5527,Audi A3,Sedans,23550,1,85,New,_Other,1.598,DIESEL,5,3,8,2019.0,Silver,4,5,Manual,4.4,5.0,114
5528,5528,Audi A3,Station wagon,23590,0,85,New,_Black,0.999,BENZINE,17,4,16,2019.0,Blue_,5,5,Manual,5.0,5.8,114
5529,5529,Audi A3,Station wagon,23590,0,85,New,_Black,0.999,BENZINE,17,4,16,2019.0,Grey_,5,5,Manual,5.0,5.8,114
5530,5530,Audi A3,Station wagon,23525,28,85,Used,_Other,1.598,DIESEL,16,3,13,2019.0,Black_,5,5,Manual,4.4,5.0,114
5531,5531,Audi A3,Sedans,23504,1,110,New,_Other,1.498,BENZINE,5,2,12,2019.0,Silver,4,5,Manual,5.5,6.9,125
5532,5532,Audi A3,Sedans,23500,0,85,New,_Black,1.598,DIESEL,16,2,16,2019.0,White_,4,5,Manual,3.9,4.4,99
5533,5533,Audi A3,Station wagon,23525,31,85,Used,_Other,1.598,DIESEL,16,3,13,2019.0,White_,5,5,Manual,4.4,5.0,114
5534,5534,Audi A3,Station wagon,23525,22,85,Used,_Other,1.598,DIESEL,16,3,13,2019.0,Black_,5,5,Manual,4.4,5.0,114
5535,5535,Audi A3,Station wagon,23520,0,85,New,Cloth,0.999,BENZINE,12,1,10,2019.0,Black_,5,5,Manual,5.0,5.5,114
5536,5536,Audi A3,Sedans,23504,1,110,New,_Other,1.498,BENZINE,5,1,12,2019.0,Silver,4,5,Manual,5.5,6.9,125
5537,5537,Audi A3,Sedans,23500,0,85,New,_Black,1.0,BENZINE,15,2,15,2019.0,Grey_,4,5,Manual,4.9,6.0,112
5538,5538,Audi A3,Sedans,22900,10,85,New,_Black,0.999,BENZINE,9,1,6,2019.0,Grey_,4,5,Manual,5.1,5.8,117
5539,5539,Audi A3,Sedans,22900,7000,85,Used,_Other,0.999,BENZINE,11,1,6,2019.0,Grey_,4,5,Manual,5.1,5.8,117
5540,5540,Audi A3,Station wagon,22890,8,85,New,_Black,0.997,BENZINE,12,1,13,2019.0,White_,5,5,Manual,4.6,5.8,106
5541,5541,Audi A3,Sedans,22850,8200,85,Used,Cloth,1.598,DIESEL,16,2,16,2019.0,Black_,4,5,Manual,3.9,4.1,103
5542,5542,Audi A3,Sedans,22800,4500,85,Used,_Other,1.598,DIESEL,6,2,6,2019.0,Blue_,4,5,Manual,4.4,4.6,118
5543,5543,Audi A3,Sedans,22790,50,85,Pre-registered,_Black,1.598,DIESEL,11,1,10,2019.0,Silver,4,5,Manual,4.5,5.2,108
5544,5544,Audi A3,Sedans,22750,17500,85,Used,_Black,0.999,BENZINE,8,1,13,2019.0,Black_,4,5,Manual,5.1,5.8,117
5545,5545,Audi A3,Sedans,22790,50,85,Pre-registered,_Black,1.598,DIESEL,11,1,10,2019.0,Silver,4,5,Manual,4.5,5.2,108
5546,5546,Audi A3,Sedans,22730,10,85,New,Cloth,0.999,BENZINE,11,1,9,2019.0,Grey_,4,5,Manual,5.1,6.1,118
5547,5547,Audi A3,Sedans,22730,10,85,New,Cloth,0.999,BENZINE,11,1,9,2019.0,Silver,4,5,Manual,5.1,6.1,118
5548,5548,Audi A3,Sedans,22700,20,85,Pre-registered,_Black,0.999,BENZINE,11,1,14,2019.0,White_,4,5,Manual,5.1,6.0,117
5549,5549,Audi A3,Sedans,22680,0,85,New,Cloth,0.999,BENZINE,15,2,11,2019.0,White_,4,5,Manual,5.1,6.1,118
5550,5550,Audi A3,Sedans,22590,10,85,New,Cloth,0.999,BENZINE,9,1,11,2019.0,Grey_,4,5,Manual,5.1,6.1,118
5551,5551,Audi A3,Sedans,22590,10,85,New,Cloth,0.999,BENZINE,11,1,9,2019.0,Grey_,4,5,Manual,5.1,6.1,118
5552,5552,Audi A3,Compact,22675,0,85,New,_Black,0.999,BENZINE,16,2,15,2019.0,Grey_,5,5,Manual,5.0,5.8,114
5553,5553,Audi A3,Sedans,22590,10,85,New,Cloth,0.999,BENZINE,11,1,9,2019.0,Silver,4,5,Manual,5.1,6.1,118
5554,5554,Audi A3,Sedans,22590,10,85,New,Cloth,0.999,BENZINE,11,1,9,2019.0,Grey_,4,5,Manual,5.1,6.1,118
5555,5555,Audi A3,Sedans,23500,1,85,New,_Black,1.0,BENZINE,15,2,16,2019.0,Black_,4,5,Manual,4.9,6.0,112
5556,5556,Audi A3,Sedans,23500,4800,85,Employee's car,_Other,1.598,DIESEL,19,1,3,2019.0,Black_,4,5,Manual,4.4,5.0,114
5557,5557,Audi A3,Station wagon,23490,10,85,New,Cloth,0.999,BENZINE,12,1,12,2019.0,Black_,5,5,Manual,5.2,6.0,124
5558,5558,Audi A3,Sedans,23490,10,85,Pre-registered,_Black,1.598,DIESEL,11,3,13,2019.0,Grey_,4,5,Manual,4.4,4.6,118
5559,5559,Audi A3,Sedans,23485,1,110,New,_Other,1.498,BENZINE,5,3,8,2019.0,Silver,4,5,Manual,5.5,6.9,124
5560,5560,Audi A3,Sedans,23490,0,85,New,_Grey,0.999,BENZINE,9,1,4,2019.0,Black_,4,5,Manual,5.1,5.8,117
5561,5561,Audi A3,Sedans,23490,3700,85,Used,Cloth,1.598,DIESEL,13,2,12,2019.0,Black_,4,5,Manual,3.9,4.4,99
5562,5562,Audi A3,Station wagon,23490,1794,85,Used,_Black,1.598,DIESEL,18,2,16,2019.0,Black_,5,5,Manual,4.5,5.2,118
5563,5563,Audi A3,Station wagon,23475,44,85,Used,_Other,1.598,DIESEL,14,5,13,2019.0,White_,5,5,Manual,4.4,5.0,114
5564,5564,Audi A3,Sedans,23401,10,85,Pre-registered,_Black,0.999,BENZINE,17,2,14,2019.0,White_,4,5,Manual,5.0,5.5,114
5565,5565,Audi A3,Station wagon,23401,0,85,New,_Other,0.999,BENZINE,12,1,10,2019.0,White_,5,5,Manual,5.0,5.5,114
5566,5566,Audi A3,Sedans,23449,3100,85,Demonstration,_Black,0.999,BENZINE,15,2,15,2019.0,Grey_,4,5,Manual,5.0,5.8,114
5567,5567,Audi A3,Sedans,23444,10000,85,Used,_Black,0.999,BENZINE,13,4,13,2019.0,White_,4,5,Manual,4.8,5.8,113
5568,5568,Audi A3,Sedans,23400,0,110,New,_Black,0.999,BENZINE,12,2,16,2019.0,White_,4,4,Manual,4.8,5.9,108
5569,5569,Audi A3,Sedans,22590,10,85,New,Cloth,0.999,BENZINE,11,1,9,2019.0,Blue_,4,5,Manual,5.1,6.1,118
5570,5570,Audi A3,Sedans,23330,10,85,New,_Black,0.999,BENZINE,14,2,13,2019.0,Silver,4,5,Manual,4.8,5.8,113
5571,5571,Audi A3,Sedans,23300,80,85,Pre-registered,_Black,1.598,DIESEL,15,3,16,2019.0,Silver,4,5,Manual,4.4,5.0,114
5572,5572,Audi A3,Compact,23300,10,85,Pre-registered,_Other,1.598,DIESEL,1,1,9,2019.0,White_,5,5,Manual,4.4,5.0,114
5573,5573,Audi A3,Sedans,23300,80,85,Pre-registered,_Black,1.598,DIESEL,15,3,16,2019.0,Grey_,4,5,Manual,4.4,5.0,114
5574,5574,Audi A3,Sedans,22588,10,85,New,Cloth,0.999,BENZINE,16,3,13,2019.0,Grey_,4,5,Manual,5.1,6.1,118
5575,5575,Audi A3,Sedans,22588,10,85,New,Cloth,0.999,BENZINE,16,3,13,2019.0,Grey_,4,5,Manual,5.1,6.1,118
5576,5576,Audi A3,Sedans,22588,10,85,New,Cloth,0.999,BENZINE,14,1,13,2019.0,Grey_,4,5,Manual,5.1,6.1,118
5577,5577,Audi A3,Sedans,23300,80,85,Pre-registered,_Black,1.598,DIESEL,15,3,16,2019.0,Silver,4,5,Manual,4.4,5.0,114
5578,5578,Audi A3,Sedans,22550,7200,85,Used,_Black,0.999,BENZINE,15,3,12,2019.0,Black_,4,5,Manual,5.1,6.0,117
5579,5579,Audi A3,Sedans,22500,10,85,Pre-registered,_Black,1.598,DIESEL,5,1,11,2019.0,Black_,4,5,Manual,4.0,4.5,106
5580,5580,Audi A3,Sedans,22588,10,85,New,Cloth,0.999,BENZINE,16,3,13,2019.0,Grey_,4,5,Manual,5.1,6.1,118
5581,5581,Audi A3,Sedans,22529,1,85,New,Cloth,0.999,BENZINE,9,1,8,2019.0,White_,4,5,Manual,5.1,6.1,118
5582,5582,Audi A3,Sedans,22490,100,85,New,_Black,0.999,BENZINE,16,1,13,2019.0,Black_,4,5,Manual,4.9,5.8,112
5583,5583,Audi A3,Station wagon,22450,0,110,New,_Black,1.498,BENZINE,10,1,12,2019.0,Black_,5,5,Manual,5.0,6.3,114
5584,5584,Audi A3,Station wagon,22449,0,85,New,Cloth,0.999,BENZINE,8,1,9,2019.0,Black_,5,5,Manual,5.0,5.5,114
5585,5585,Audi A3,Sedans,22400,0,85,New,_Black,0.999,BENZINE,12,2,13,2019.0,Grey_,4,5,Manual,4.7,5.7,108
5586,5586,Audi A3,Sedans,22490,10,85,New,_Black,1.598,DIESEL,11,3,13,2019.0,Red,4,5,Manual,4.1,4.6,108
5587,5587,Audi A3,Sedans,22400,1,110,New,_Other,1.498,BENZINE,5,3,8,2019.0,Silver,4,5,Manual,5.5,6.9,125
