,make_model,body_type,price,km,hp,Type,Upholstery,Displacement,Fuel,Comfort_Convenience,Extras,Safety_Security,First_Registration,Body_Color,door_numbers,seat_numbers,Gearing_Type,consumption_comb,consumption_city,co2_emission
9735,OpelCorsa,Compact,9800,43600,66,Used,Cloth-Black,1.398,BENZINE,12,3,13,2018.0,Silver,5.0,5,Manual,5.2,6.6,123
9736,OpelCorsa,Compact,9800,37200,66,Used,Cloth-Black,1.398,BENZINE,12,3,13,2018.0,Grey,5.0,5,Manual,5.2,6.6,123
9737,OpelCorsa,Compact,9800,11252,66,Employee'scar,Cloth-Black,1.398,BENZINE,11,1,12,2018.0,Red,5.0,5,Manual,5.2,6.8,120
9738,OpelCorsa,Compact,9800,43000,66,Used,Cloth-Black,1.398,BENZINE,12,3,13,2018.0,Grey,5.0,5,Manual,5.2,6.6,123
9739,OpelCorsa,Sedans,9800,19557,51,Used,Other,1.229,BENZINE,10,2,16,2018.0,Grey,4.0,5,Manual,5.4,6.7,126
9740,OpelCorsa,Compact,9800,42400,66,Used,Cloth-Black,1.398,BENZINE,12,3,13,2018.0,Grey,5.0,5,Manual,5.2,6.6,123
9741,OpelCorsa,Compact,9800,45900,66,Used,Cloth-Black,1.398,BENZINE,12,3,13,2018.0,Grey,5.0,5,Manual,5.2,6.6,123
9742,OpelCorsa,Sedans,9800,39000,66,Used,Cloth-Black,1.398,BENZINE,5,1,9,2018.0,Silver,4.0,5,Manual,5.1,6.5,120
9743,OpelCorsa,Sedans,9800,24500,55,Employee'scar,Cloth-Black,1.398,BENZINE,8,3,10,2018.0,Grey,4.0,5,Manual,5.1,6.7,118
9744,OpelCorsa,Sedans,9800,9800,66,Employee'scar,Cloth-Other,1.398,BENZINE,12,5,14,2018.0,Grey,4.0,5,Manual,5.1,6.5,120
9745,OpelCorsa,Compact,9800,41500,66,Used,Cloth-Black,1.398,BENZINE,12,3,13,2018.0,Silver,5.0,5,Manual,5.2,6.6,123
9746,OpelCorsa,Compact,14790,1000,66,Used,Cloth-Black,1.398,BENZINE,13,2,12,2019.0,Silver,5.0,5,Automatic,6.0,7.8,140
9747,OpelCorsa,Compact,14790,7500,66,Used,Cloth-Black,1.398,BENZINE,17,3,11,2019.0,White,5.0,5,Automatic,6.0,7.8,140
9748,OpelCorsa,Compact,15190,3901,66,Used,Cloth-Black,1.398,BENZINE,16,3,13,2019.0,White,5.0,5,Automatic,5.9,7.5,136
9749,OpelCorsa,Compact,15250,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,14,4,14,2019.0,Black,5.0,5,Automatic,6.0,7.8,140
9750,OpelCorsa,Compact,15450,3,66,Pre-registered,Cloth-Black,1.398,BENZINE,17,2,14,2019.0,Black,5.0,5,Automatic,6.3,7.8,143
9751,OpelCorsa,Compact,15490,355,66,Employee'scar,Cloth-Black,1.398,BENZINE,15,3,14,2019.0,Grey,5.0,5,Automatic,6.3,7.8,143
9752,OpelCorsa,Compact,15890,8000,66,Used,Cloth-Other,1.398,BENZINE,16,2,13,2019.0,Blue,5.0,5,Automatic,6.9,8.6,157
9753,OpelCorsa,Compact,15890,8000,66,Used,Cloth-Other,1.398,BENZINE,16,2,13,2019.0,Silver,5.0,5,Automatic,6.9,8.6,157
9754,OpelCorsa,Compact,15850,3260,66,Demonstration,Cloth-Black,1.398,BENZINE,13,3,13,2019.0,Blue,5.0,5,Automatic,5.9,7.3,136
9755,OpelCorsa,Compact,15890,8000,66,Used,Cloth-Other,1.398,BENZINE,16,2,13,2019.0,Grey,5.0,5,Automatic,6.9,8.6,157
9756,OpelCorsa,Sedans,16390,500,66,Demonstration,Cloth-Black,1.398,BENZINE,16,3,11,2019.0,Black,4.0,5,Automatic,6.3,7.8,143
9757,OpelCorsa,Compact,15980,8000,66,Used,Cloth-Black,1.398,BENZINE,16,2,12,2019.0,Black,5.0,5,Automatic,6.0,7.8,140
9758,OpelCorsa,Compact,15991,51,66,Pre-registered,Cloth-Black,1.398,BENZINE,18,2,15,2019.0,Silver,5.0,5,Automatic,6.2,7.9,142
9759,OpelCorsa,Compact,15990,5000,66,Used,Cloth,1.398,BENZINE,15,1,14,2019.0,White,5.0,5,Automatic,4.7,5.8,110
9760,OpelCorsa,Compact,16990,5000,66,Used,Cloth,1.398,BENZINE,16,1,13,2019.0,Blue,5.0,5,Automatic,6.3,7.8,143
9761,OpelCorsa,Compact,16691,51,66,Pre-registered,Cloth-Black,1.398,BENZINE,19,2,15,2019.0,Grey,5.0,5,Automatic,6.9,8.6,157
9762,OpelCorsa,Sedans,16740,6,66,Demonstration,Cloth,1.398,BENZINE,16,3,12,2019.0,Blue,4.0,5,Automatic,6.3,7.8,143
9763,OpelCorsa,Compact,17450,0,66,New,Cloth-Black,1.398,BENZINE,11,1,12,2019.0,Grey,5.0,5,Automatic,6.3,7.8,143
9764,OpelCorsa,Compact,17450,0,66,New,Cloth-Other,1.398,BENZINE,16,3,14,2019.0,Blue,5.0,5,Automatic,6.3,7.8,143
9765,OpelCorsa,Compact,16940,4,66,New,Cloth-Black,1.398,BENZINE,16,3,14,2019.0,Silver,5.0,5,Automatic,6.0,7.8,140
9766,OpelCorsa,Sedans,9990,0,55,New,Cloth,1.398,BENZINE,7,1,10,2019.0,White,4.0,5,Manual,5.6,7.0,131
9767,OpelCorsa,Sedans,9990,0,55,Demonstration,Cloth,1.398,BENZINE,5,1,11,2019.0,White,4.0,5,Manual,5.1,6.7,118
9768,OpelCorsa,Sedans,9990,0,55,Demonstration,Cloth,1.398,BENZINE,5,1,11,2019.0,White,4.0,5,Manual,5.1,6.7,118
9769,OpelCorsa,Compact,9990,12,51,Used,Cloth-Black,1.229,BENZINE,4,1,12,2019.0,Blue,5.0,5,Manual,5.5,7.2,129
9770,OpelCorsa,Compact,16990,9,66,Pre-registered,Partleather-Black,1.398,BENZINE,18,3,19,2019.0,White,5.0,5,Automatic,6.2,7.7,142
9771,OpelCorsa,Compact,16950,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,15,3,14,2019.0,White,5.0,5,Automatic,6.0,7.8,140
9772,OpelCorsa,Sedans,17880,12,66,New,Cloth-Black,1.398,BENZINE,17,3,13,2019.0,Grey,4.0,5,Automatic,6.3,7.8,143
9773,OpelCorsa,Compact,17777,10,66,New,Cloth-Black,1.398,BENZINE,17,3,12,2019.0,Grey,5.0,5,Automatic,6.6,8.2,150
9774,OpelCorsa,Compact,17777,10,66,Demonstration,Cloth-Black,1.398,BENZINE,18,4,16,2019.0,Grey,5.0,5,Automatic,6.0,7.8,140
9775,OpelCorsa,Sedans,17690,20,66,New,Cloth-Black,1.398,BENZINE,16,3,12,2019.0,Silver,4.0,5,Automatic,6.3,7.8,143
9776,OpelCorsa,Compact,17680,962,66,Used,Cloth-Black,1.398,BENZINE,16,5,13,2019.0,White,5.0,5,Automatic,6.0,7.8,140
9777,OpelCorsa,Compact,17648,22,66,Pre-registered,Cloth-Black,1.398,BENZINE,15,4,13,2019.0,Blue,5.0,5,Automatic,6.3,7.8,143
9778,OpelCorsa,Compact,17593,14,66,Pre-registered,Cloth-Black,1.364,BENZINE,13,2,13,2019.0,Grey,5.0,5,Automatic,6.3,7.8,143
9779,OpelCorsa,Compact,17580,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,17,4,14,2019.0,Black,5.0,5,Automatic,6.6,8.2,150
9780,OpelCorsa,Compact,17490,3000,66,Demonstration,Cloth-Black,1.398,BENZINE,18,2,16,2019.0,Grey,5.0,5,Automatic,6.6,8.2,142
9781,OpelCorsa,Compact,17580,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,17,4,14,2019.0,Black,5.0,5,Automatic,6.6,8.2,150
9782,OpelCorsa,Sedans,17540,0,66,New,Cloth-Black,1.398,BENZINE,14,2,13,2019.0,Blue,4.0,5,Automatic,6.0,7.8,140
9783,OpelCorsa,Compact,17491,0,66,New,Cloth-Black,1.398,BENZINE,20,2,14,2019.0,Silver,5.0,5,Automatic,6.9,8.6,157
9784,OpelCorsa,Sedans,17490,565,66,Used,Cloth-Black,1.398,BENZINE,16,3,17,2019.0,Grey,4.0,5,Automatic,6.3,7.8,143
9785,OpelCorsa,Compact,17500,10,66,New,Cloth,1.398,BENZINE,13,2,12,2019.0,Red,5.0,5,Automatic,6.2,7.8,143
9786,OpelCorsa,Compact,17490,0,66,New,Cloth-Other,1.398,BENZINE,13,2,13,2019.0,Grey,5.0,5,Automatic,6.6,8.2,150
9787,OpelCorsa,Sedans,17490,1000,66,Used,Cloth-Other,1.398,BENZINE,18,2,14,2019.0,Silver,4.0,5,Automatic,6.3,7.8,143
9788,OpelCorsa,Compact,17490,2500,66,New,Cloth-Black,1.398,BENZINE,15,2,13,2019.0,White,5.0,5,Automatic,5.2,6.8,120
9789,OpelCorsa,Compact,17450,0,66,Demonstration,Cloth-Black,1.398,BENZINE,16,2,14,2019.0,Blue,5.0,5,Automatic,6.0,7.8,140
9790,OpelCorsa,Sedans,16940,5,66,Demonstration,Cloth-Black,1.398,BENZINE,15,3,10,2019.0,Silver,4.0,5,Automatic,6.2,7.7,142
9791,OpelCorsa,Compact,16950,850,66,Demonstration,Cloth-Black,1.398,BENZINE,14,3,13,2019.0,Blue,5.0,5,Automatic,6.2,7.9,143
9792,OpelCorsa,Compact,16900,300,66,Demonstration,Cloth-Black,1.398,BENZINE,14,1,14,2019.0,Silver,5.0,5,Automatic,6.1,7.5,142
9793,OpelCorsa,Compact,16891,0,66,New,Cloth-Black,1.398,BENZINE,19,3,15,2019.0,Blue,5.0,5,Automatic,6.0,8.0,139
9794,OpelCorsa,Sedans,17450,0,66,Demonstration,Cloth-Black,1.398,BENZINE,15,2,14,2019.0,Grey,4.0,5,Automatic,6.0,7.8,140
9795,OpelCorsa,Compact,17490,0,66,New,Cloth-Black,1.398,BENZINE,16,2,12,2019.0,Grey,5.0,5,Automatic,6.0,7.8,140
9796,OpelCorsa,Compact,16890,10000,66,Used,Cloth-Black,1.398,BENZINE,16,1,13,2019.0,Silver,5.0,5,Automatic,6.3,7.8,143
9797,OpelCorsa,Compact,16890,4,66,Used,Cloth-Black,1.398,BENZINE,17,4,13,2019.0,Grey,5.0,5,Automatic,6.0,7.8,140
9798,OpelCorsa,Compact,16850,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,15,3,14,2019.0,Black,5.0,5,Automatic,6.0,7.8,140
9799,OpelCorsa,Compact,16830,50,66,Pre-registered,Cloth-Black,1.398,BENZINE,16,2,13,2019.0,Blue,5.0,5,Automatic,6.3,7.8,143
9800,OpelCorsa,Compact,16791,51,66,Pre-registered,Cloth-Black,1.399,BENZINE,19,3,15,2019.0,Silver,5.0,5,Automatic,6.6,8.2,150
9801,OpelCorsa,Compact,16791,51,66,Pre-registered,Cloth-Black,1.398,BENZINE,21,3,15,2019.0,Blue,5.0,5,Automatic,5.8,7.4,132
9802,OpelCorsa,Compact,16790,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,15,2,13,2019.0,Silver,5.0,5,Automatic,6.6,8.2,150
9803,OpelCorsa,Compact,16790,0,66,New,Cloth-Black,1.398,BENZINE,16,3,13,2019.0,Silver,5.0,5,Automatic,6.0,7.8,140
9804,OpelCorsa,Compact,16790,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,15,2,13,2019.0,Black,5.0,5,Automatic,6.3,7.8,143
9805,OpelCorsa,Compact,16750,0,66,Demonstration,Cloth-Black,1.398,BENZINE,16,2,14,2019.0,Grey,5.0,5,Automatic,6.0,7.8,140
9806,OpelCorsa,Compact,16741,51,66,Pre-registered,Cloth-Black,1.398,BENZINE,17,1,12,2019.0,Silver,5.0,5,Automatic,6.3,7.8,143
9807,OpelCorsa,Sedans,18490,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,18,3,17,2019.0,Silver,4.0,5,Automatic,6.0,7.8,140
9808,OpelCorsa,Compact,18622,15,66,New,Cloth-Black,0.999,BENZINE,16,2,13,2019.0,Black,5.0,5,Automatic,4.6,5.6,105
9809,OpelCorsa,Compact,18501,10,66,Used,Cloth-Black,1.398,BENZINE,11,1,11,2019.0,Black,5.0,5,Automatic,4.7,5.8,110
9810,OpelCorsa,Sedans,18490,50,66,Employee'scar,Cloth-Black,1.398,BENZINE,18,2,12,2019.0,Grey,4.0,5,Automatic,6.3,7.8,143
9811,OpelCorsa,Sedans,18490,250,66,Demonstration,Cloth-Black,1.398,BENZINE,12,1,10,2019.0,Black,4.0,5,Automatic,6.3,7.8,143
9812,OpelCorsa,Compact,18480,5,66,Used,Cloth-Black,1.398,BENZINE,17,4,17,2019.0,White,5.0,5,Automatic,6.0,7.8,140
9813,OpelCorsa,Sedans,18450,0,66,Demonstration,Cloth-Black,1.398,BENZINE,18,2,17,2019.0,Red,4.0,5,Automatic,6.0,7.8,140
9814,OpelCorsa,Compact,18450,10,66,New,Cloth-Black,1.398,BENZINE,14,2,13,2019.0,Grey,5.0,5,Automatic,4.8,5.8,110
9815,OpelCorsa,Sedans,18450,3,66,Demonstration,Cloth-Black,1.398,BENZINE,18,2,17,2019.0,Black,4.0,5,Automatic,6.0,7.8,140
9816,OpelCorsa,Compact,17999,10,66,Used,Partleather-Black,1.4,BENZINE,14,2,13,2019.0,Blue,5.0,5,Automatic,4.8,5.8,110
9817,OpelCorsa,Compact,18163,15,66,New,Cloth-Grey,1.398,BENZINE,13,2,12,2019.0,Black,5.0,5,Automatic,4.8,5.8,110
9818,OpelCorsa,Sedans,17990,100,66,Pre-registered,Cloth-Black,1.398,BENZINE,16,3,13,2019.0,Blue,4.0,5,Automatic,6.3,7.8,143
9819,OpelCorsa,Compact,17990,10000,66,Used,Cloth-Black,1.398,BENZINE,16,1,14,2019.0,Grey,5.0,5,Automatic,6.3,7.8,143
9820,OpelCorsa,Sedans,17990,0,66,New,Cloth-Black,1.398,BENZINE,19,1,2,2019.0,Grey,4.0,5,Automatic,6.2,7.9,143
9821,OpelCorsa,Compact,17980,10,66,New,Cloth-Black,1.398,BENZINE,17,2,13,2019.0,Grey,5.0,5,Automatic,6.2,7.9,143
9822,OpelCorsa,Compact,17950,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,16,4,14,2019.0,Red,5.0,5,Automatic,6.0,7.8,140
9823,OpelCorsa,Sedans,17900,5000,66,Used,Cloth,1.398,BENZINE,17,3,15,2019.0,Silver,4.0,5,Automatic,6.3,7.8,143
9824,OpelCorsa,Sedans,17980,1500,66,Demonstration,Cloth-Black,1.398,BENZINE,10,1,7,2019.0,White,4.0,5,Automatic,6.3,7.8,143
9825,OpelCorsa,Compact,17950,787,66,Used,Other,1.398,BENZINE,17,3,12,2019.0,Grey,5.0,5,Automatic,4.7,5.8,110
9826,OpelCorsa,Compact,17450,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,15,3,14,2019.0,Blue,5.0,5,Automatic,6.0,7.8,140
9827,OpelCorsa,Compact,17380,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,15,5,14,2019.0,Red,5.0,5,Automatic,6.6,8.2,150
9828,OpelCorsa,Compact,17340,0,66,New,Cloth-Black,1.398,BENZINE,14,2,12,2019.0,Blue,5.0,5,Automatic,6.0,7.8,140
9829,OpelCorsa,Compact,17291,0,66,New,Cloth-Black,1.398,BENZINE,20,2,14,2019.0,Black,5.0,5,Automatic,6.9,8.6,157
9830,OpelCorsa,Sedans,17250,15,66,Pre-registered,Cloth-Black,1.398,BENZINE,18,3,15,2019.0,Silver,4.0,5,Automatic,6.6,8.2,150
9831,OpelCorsa,Compact,17290,20,66,Demonstration,Cloth-Black,1.398,BENZINE,15,3,14,2019.0,Blue,5.0,5,Automatic,6.0,7.8,140
9832,OpelCorsa,Sedans,17290,10,66,New,Cloth-Black,1.398,BENZINE,15,2,13,2019.0,Silver,4.0,5,Automatic,6.6,8.2,150
9833,OpelCorsa,Other,17250,0,66,New,Cloth-Black,1.398,BENZINE,12,2,13,2019.0,Grey,4.0,5,Automatic,6.0,7.8,140
9834,OpelCorsa,Compact,17150,0,66,New,Cloth-Black,1.398,BENZINE,14,4,12,2019.0,Silver,5.0,5,Automatic,6.0,7.8,140
9835,OpelCorsa,Compact,17091,0,66,New,Cloth-Black,1.398,BENZINE,20,3,15,2019.0,White,5.0,5,Automatic,6.0,8.0,139
9836,OpelCorsa,Compact,16990,0,66,New,Cloth-Black,1.398,BENZINE,15,3,12,2019.0,Silver,5.0,5,Automatic,6.0,7.8,140
9837,OpelCorsa,Compact,16990,0,66,New,Cloth-Black,1.398,BENZINE,15,3,12,2019.0,Blue,5.0,5,Automatic,6.0,7.8,140
9838,OpelCorsa,Compact,17050,0,66,New,Cloth-Black,1.398,BENZINE,14,4,12,2019.0,Silver,5.0,5,Automatic,6.0,7.8,140
9839,OpelCorsa,Compact,17050,0,66,New,Cloth-Black,1.398,BENZINE,15,4,12,2019.0,Grey,5.0,5,Automatic,6.0,7.8,140
9840,OpelCorsa,Compact,16999,10,66,Used,Partleather-Black,1.4,BENZINE,14,2,13,2019.0,Grey,5.0,5,Automatic,4.8,5.8,110
9841,OpelCorsa,Compact,16990,2500,66,Demonstration,Cloth-Black,1.398,BENZINE,20,3,18,2019.0,Green,5.0,5,Automatic,6.8,8.5,157
9842,OpelCorsa,Compact,16990,1900,66,Demonstration,Cloth-Black,1.398,BENZINE,14,2,13,2019.0,Grey,5.0,5,Automatic,6.0,8.0,139
9843,OpelCorsa,Compact,16701,51,66,Pre-registered,Cloth-Black,1.398,BENZINE,18,2,15,2019.0,Blue,5.0,5,Automatic,6.2,7.9,143
9844,OpelCorsa,Compact,16690,5,66,Pre-registered,Cloth-Black,1.398,BENZINE,16,3,10,2019.0,Blue,5.0,5,Automatic,6.3,7.8,143
9845,OpelCorsa,Compact,16690,500,66,New,Cloth-Black,1.398,BENZINE,16,3,11,2019.0,Silver,5.0,5,Automatic,6.0,7.8,140
9846,OpelCorsa,Compact,16690,0,66,New,Cloth-Black,1.398,BENZINE,16,3,11,2019.0,Grey,5.0,5,Automatic,6.0,7.8,140
9847,OpelCorsa,Compact,16690,15,66,New,Cloth-Black,1.364,BENZINE,16,3,14,2019.0,Silver,5.0,5,Automatic,5.4,6.9,125
9848,OpelCorsa,Compact,16690,50,66,Pre-registered,Cloth-Black,1.398,BENZINE,16,3,13,2019.0,Red,5.0,5,Automatic,6.3,7.8,143
9849,OpelCorsa,Compact,16690,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,17,2,12,2019.0,Blue,5.0,5,Automatic,6.3,7.8,143
9850,OpelCorsa,Compact,16690,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,17,2,12,2019.0,Silver,5.0,5,Automatic,6.3,7.8,143
9851,OpelCorsa,Compact,16690,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,17,2,12,2019.0,Black,5.0,5,Automatic,6.3,7.8,143
9852,OpelCorsa,Compact,16690,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,13,2,12,2019.0,Black,5.0,5,Automatic,6.0,7.8,140
9853,OpelCorsa,Compact,16579,500,66,Used,Cloth-Black,1.398,BENZINE,16,1,13,2019.0,Blue,5.0,5,Automatic,6.2,7.8,143
9854,OpelCorsa,Sedans,16670,3000,66,Demonstration,Cloth-Black,1.398,BENZINE,17,3,14,2019.0,Grey,4.0,5,Automatic,6.6,8.2,150
9855,OpelCorsa,Compact,16625,100,66,Pre-registered,Cloth-Black,1.398,BENZINE,18,2,13,2019.0,Black,5.0,5,Automatic,6.0,7.8,140
9856,OpelCorsa,Compact,16690,50,66,Pre-registered,Cloth-Black,1.398,BENZINE,17,2,12,2019.0,Grey,5.0,5,Automatic,6.2,7.9,143
9857,OpelCorsa,Compact,16590,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,17,2,12,2019.0,Red,5.0,5,Automatic,6.3,7.8,143
9858,OpelCorsa,Compact,16499,10,66,Used,Cloth-Black,1.398,BENZINE,14,2,12,2019.0,Black,5.0,5,Automatic,4.8,5.8,110
9859,OpelCorsa,Sedans,16499,5,66,Demonstration,Cloth-Black,1.398,BENZINE,15,2,14,2019.0,Blue,4.0,5,Automatic,6.3,7.8,143
9860,OpelCorsa,Sedans,15990,900,66,Used,Cloth-Black,1.398,BENZINE,14,1,14,2019.0,Grey,4.0,5,Automatic,6.3,7.8,143
9861,OpelCorsa,Compact,15990,2647,66,Used,Cloth-Black,1.398,BENZINE,4,1,11,2019.0,Red,5.0,5,Automatic,6.0,7.8,140
9862,OpelCorsa,Compact,15990,8000,66,Used,Cloth-Black,1.398,BENZINE,16,3,13,2019.0,Silver,5.0,5,Automatic,6.3,7.8,143
9863,OpelCorsa,Compact,15990,2801,66,Used,Cloth-Black,1.398,BENZINE,16,3,13,2019.0,Grey,5.0,5,Automatic,6.6,8.2,149
9864,OpelCorsa,Compact,15990,7000,66,Used,Cloth-Black,1.398,BENZINE,16,1,13,2019.0,Grey,5.0,5,Automatic,6.3,7.8,143
9865,OpelCorsa,Compact,16490,5000,66,Used,Cloth,1.398,BENZINE,15,1,13,2019.0,Blue,5.0,5,Automatic,4.7,5.8,110
9866,OpelCorsa,Sedans,15990,10,66,Used,Cloth,1.398,BENZINE,16,3,13,2019.0,Silver,4.0,5,Automatic,6.3,7.8,143
9867,OpelCorsa,Compact,15990,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,16,3,13,2019.0,White,5.0,5,Automatic,6.3,7.8,143
9868,OpelCorsa,Compact,15990,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,16,2,13,2019.0,White,5.0,5,Automatic,4.8,5.9,112
9869,OpelCorsa,Compact,15990,8000,66,Used,Cloth,1.398,BENZINE,15,1,12,2019.0,White,5.0,5,Automatic,6.6,8.2,150
9870,OpelCorsa,Compact,15990,51,66,Pre-registered,Cloth-Black,1.398,BENZINE,18,2,15,2019.0,White,5.0,5,Automatic,6.2,7.9,143
9871,OpelCorsa,Sedans,15990,2776,66,Demonstration,Cloth-Black,1.398,BENZINE,11,2,11,2019.0,Silver,4.0,5,Automatic,6.0,7.8,140
9872,OpelCorsa,Compact,15990,51,66,Pre-registered,Cloth-Black,1.398,BENZINE,18,2,14,2019.0,Red,5.0,5,Automatic,6.2,7.9,143
9873,OpelCorsa,Compact,15990,51,66,Pre-registered,Cloth-Black,1.398,BENZINE,17,2,15,2019.0,Red,5.0,5,Automatic,6.2,7.9,143
9874,OpelCorsa,Sedans,15990,1866,66,Demonstration,Cloth,1.398,BENZINE,9,1,11,2019.0,Blue,4.0,5,Automatic,6.6,8.2,143
9875,OpelCorsa,Compact,15990,0,66,New,Cloth-Black,1.398,BENZINE,18,2,13,2019.0,White,5.0,5,Automatic,5.9,7.5,136
9876,OpelCorsa,Compact,15980,8000,66,Used,Cloth-Black,1.398,BENZINE,16,2,13,2019.0,White,5.0,5,Automatic,6.0,7.8,140
9877,OpelCorsa,Sedans,16490,10,66,Pre-registered,Cloth-Grey,1.398,BENZINE,15,1,11,2019.0,Grey,4.0,5,Automatic,6.6,8.2,156
9878,OpelCorsa,Sedans,16490,6000,66,Used,Cloth-Black,1.398,BENZINE,16,2,13,2019.0,Blue,4.0,5,Automatic,6.6,8.2,150
9879,OpelCorsa,Compact,16490,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,15,2,13,2019.0,Red,5.0,5,Automatic,6.3,7.8,143
9880,OpelCorsa,Sedans,16480,4900,66,Used,Cloth-Black,1.398,BENZINE,17,2,13,2019.0,Red,4.0,5,Automatic,6.4,8.1,149
9881,OpelCorsa,Compact,16490,4,66,Pre-registered,Cloth-Black,1.398,BENZINE,17,2,13,2019.0,Black,5.0,5,Automatic,5.9,7.3,136
9882,OpelCorsa,Compact,16475,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,16,3,15,2019.0,Grey,5.0,5,Automatic,6.3,7.8,143
9883,OpelCorsa,Compact,16450,40,66,Pre-registered,Cloth-Black,1.398,BENZINE,17,2,13,2019.0,Blue,5.0,5,Automatic,6.6,8.2,150
9884,OpelCorsa,Sedans,16450,100,66,Pre-registered,Cloth-Black,1.398,BENZINE,16,3,12,2019.0,Blue,4.0,5,Automatic,6.6,8.2,149
9885,OpelCorsa,Compact,16450,2500,66,Used,Cloth-Black,1.398,BENZINE,15,1,19,2019.0,White,5.0,5,Automatic,6.9,8.2,158
9886,OpelCorsa,Compact,16450,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,16,4,12,2019.0,Grey,5.0,5,Automatic,6.3,7.8,158
9887,OpelCorsa,Compact,16450,4,66,New,Cloth-Black,1.4,BENZINE,15,3,12,2019.0,Silver,5.0,5,Automatic,5.9,7.3,136
9888,OpelCorsa,Compact,16450,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,14,3,13,2019.0,Grey,5.0,5,Automatic,6.2,7.9,143
9889,OpelCorsa,Compact,16450,1567,66,Demonstration,Other-Other,1.398,BENZINE,16,1,14,2019.0,Grey,5.0,5,Automatic,6.3,7.8,158
9890,OpelCorsa,Sedans,16440,1500,66,Demonstration,Cloth-Black,1.398,BENZINE,17,2,12,2019.0,Silver,4.0,5,Automatic,6.0,7.8,140
9891,OpelCorsa,Compact,16440,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,15,3,14,2019.0,Black,5.0,5,Automatic,6.0,7.8,140
9892,OpelCorsa,Compact,16440,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,15,3,14,2019.0,Silver,5.0,5,Automatic,6.0,7.8,140
9893,OpelCorsa,Compact,16440,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,16,3,14,2019.0,Blue,5.0,5,Automatic,6.0,7.8,140
9894,OpelCorsa,Compact,16440,12,66,Pre-registered,Cloth-Black,1.398,BENZINE,16,2,13,2019.0,Black,5.0,5,Automatic,6.2,7.9,143
9895,OpelCorsa,Sedans,16390,10,66,New,Cloth-Other,1.398,BENZINE,13,2,14,2019.0,Black,4.0,5,Automatic,5.8,7.1,132
9896,OpelCorsa,Sedans,16390,4100,66,Used,Cloth-Black,1.398,BENZINE,16,2,13,2019.0,Black,4.0,5,Automatic,6.6,8.2,149
9897,OpelCorsa,Sedans,16350,10,66,Pre-registered,Cloth-Black,1.4,BENZINE,12,3,12,2019.0,Silver,4.0,5,Automatic,6.2,7.9,143
9898,OpelCorsa,Compact,16333,100,66,Pre-registered,Cloth-Other,1.398,BENZINE,12,3,12,2019.0,Silver,5.0,5,Automatic,6.0,7.8,140
9899,OpelCorsa,Compact,16350,4990,66,Demonstration,Cloth-Black,1.398,BENZINE,16,1,14,2019.0,White,5.0,5,Automatic,6.2,7.8,143
9900,OpelCorsa,Sedans,16290,10,66,New,Cloth-Black,1.398,BENZINE,9,1,11,2019.0,Blue,4.0,5,Automatic,4.7,5.8,110
9901,OpelCorsa,Compact,16333,100,66,Pre-registered,Cloth-Other,1.398,BENZINE,12,3,12,2019.0,Black,5.0,5,Automatic,6.0,7.8,140
9902,OpelCorsa,Compact,16290,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,16,4,13,2019.0,White,5.0,5,Automatic,6.3,7.8,143
9903,OpelCorsa,Compact,16290,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,16,3,13,2019.0,Black,5.0,5,Automatic,6.2,7.8,143
9904,OpelCorsa,Compact,16290,1200,66,Demonstration,Cloth-Black,1.398,BENZINE,16,2,12,2019.0,Silver,5.0,5,Automatic,6.3,7.8,143
9905,OpelCorsa,Compact,16333,100,66,Pre-registered,Cloth-Other,1.398,BENZINE,12,3,12,2019.0,Silver,5.0,5,Automatic,6.0,7.8,140
9906,OpelCorsa,Compact,16240,10,66,Pre-registered,Cloth-Black,1.398,BENZINE,17,3,13,2019.0,Black,5.0,5,Automatic,6.0,7.8,140
